Id,XGB_SalePrice,LGBM_SalePrice
2334,263459.34,262744.5359029574
2335,290342.47,256230.30012687732
2336,325661.53,299907.23345669324
2337,213894.06,210347.1963451867
2338,283534.25,281955.64492027834
2339,222556.53,217488.08913680658
2340,399188.25,372821.8386125215
2341,204257.22,233172.32710476086
2342,233832.33,227849.2405619176
2343,221929.3,220681.00668447107
2344,232339.23,223013.32008087786
2345,234202.4,225791.0241984181
2346,216875.67,225499.70301643666
2347,206097.06,200749.54433626277
2348,235976.53,240428.6286904115
2349,168782.73,187732.33857701495
2350,298294.88,291236.7179486962
2351,258495.97,244519.23216993143
2352,251263.06,227303.4027464342
2353,257190.38,243583.47758650847
2354,123826.47,136021.59060719237
2355,138189.86,142707.55121196544
2356,152446.61,152055.77358275407
2357,199298.6,201380.10740231277
2358,193718.39,196242.01339822807
2359,126862.65,129249.10929445106
2360,119405.98,121062.90691455867
2361,145837.22,139040.77686699698
2362,264605.3,243347.9602804648
2363,141828.23,149837.55635318003
2364,154903.97,151501.8579747708
2365,236458.14,217465.4445709656
2366,194872.89,196374.69702428335
2367,205678.39,216121.59286085138
2368,207881.47,204561.0120896816
2369,213144.05,215784.47556687228
2370,176237.73,168725.6676981588
2371,168985.28,171909.49763734237
2372,186880.19,183433.6321707009
2373,283701.44,260839.6457369255
2374,288738.16,288193.47176321707
2375,232911.3,238052.8502017177
2376,276479.25,285330.69478972134
2377,340540.12,361182.30890472437
2378,146561.27,142629.18729981684
2379,211976.22,190556.72991421763
2380,146400.19,142038.5206422276
2381,158177.31,164010.80010048853
2382,196757.5,198057.3907362551
2383,205318.64,198792.02081788235
2384,246897.19,245857.98938098046
2385,166655.83,164666.00388939696
2386,138864.86,140909.04335665217
2387,132820.05,132318.74692987933
2388,93203.36,104379.24150431064
2389,129848.18,130022.011889752
2390,148350.58,146546.74553528242
2391,143428.7,137556.2909801422
2392,116577.53,115935.22829848154
2393,166795.42,167872.91787877216
2394,152457.12,153220.15657948283
2395,211912.03,217936.3659239877
2396,145062.16,149417.90079229116
2397,225825.4,242264.54405013003
2398,133322.86,132214.65940671792
2399,61073.043,55946.056283041384
2400,62918.84,64616.32887833978
2401,112807.08,116405.91042463211
2402,135726.55,138658.6266810249
2403,124708.625,124457.04540659515
2404,147600.56,150375.7097605288
2405,169147.97,166578.77076512342
2406,140115.47,140362.5725661757
2407,131850.38,133577.77999245565
2408,143949.61,145179.56488312333
2409,125863.555,129327.13452090467
2410,166071.39,166416.98148796277
2411,119416.85,119068.26138791308
2412,148686.72,156834.14507574713
2413,130426.84,134720.65396658753
2414,140013.19,142934.88314309588
2415,123043.03,117922.5846909263
2416,129171.13,129700.95229706058
2417,131358.56,131437.79378233955
2418,126261.52,126064.88265451822
2419,126977.04,135011.58086119095
2420,120094.336,126519.75156075432
2421,141094.97,140382.29574688504
2422,113299.945,109741.16732159072
2423,124114.85,123886.00548319983
2424,148586.3,148184.33532554464
2425,223660.58,260755.20201956065
2426,125917.91,126465.4340801703
2427,134424.4,141964.3980331857
2428,174910.16,172523.118195061
2429,113801.55,120410.5464337474
2430,133661.11,131891.85495627008
2431,103962.87,109702.49181223944
2432,139446.16,141935.6456530205
2433,153215.06,153705.70638090128
2434,138546.14,145642.66931368905
2435,155843.3,153093.1483311705
2436,113292.24,121892.9649413297
2437,116207.69,119254.55856391606
2438,128394.305,129147.0151234049
2439,117111.2,117008.64137453529
2440,119495.27,123367.48717331474
2441,94257.02,84050.1164248398
2442,99476.336,99871.816792891
2443,127099.15,130967.06073952548
2444,131484.3,134981.52915874263
2445,86814.92,89059.46102792463
2446,142811.0,129334.79697022133
2447,183565.0,190225.7250147988
2448,142915.1,147438.72615655768
2449,106583.88,111910.41353337993
2450,152572.58,152661.84360473673
2451,126718.65,124085.73633329489
2452,203810.92,213267.69501748437
2453,97254.7,99699.406753478
2454,125691.195,128914.26114022823
2455,111344.08,99661.33554071422
2456,137972.36,134222.62999555262
2457,125491.75,124636.13820511108
2458,122748.336,123339.91609560093
2459,112706.22,116780.48487869286
2460,138891.64,136728.58980089336
2461,120978.96,123871.65981134963
2462,135768.55,137843.9209607665
2463,120242.93,123306.53554679433
2464,183467.7,183289.20545925494
2465,137508.56,145834.92469080395
2466,112187.82,113318.35560474411
2467,142427.47,132155.43220511443
2468,85802.6,77579.10792662652
2469,88289.74,75253.38172453316
2470,178245.55,197776.53221069582
2471,194983.64,195788.41929621447
2472,175481.12,164238.9169755314
2473,115618.89,122455.65256269691
2474,94840.3,98775.04475401847
2475,214083.06,208353.37252889568
2476,121357.875,116778.13368825847
2477,130146.016,139485.63535258416
2478,154237.55,152655.81491856952
2479,108607.23,108938.4922692794
2480,154268.23,156620.3903026626
2481,122347.09,129049.0133362314
2482,134460.62,136263.4075135414
2483,114411.78,114628.37750032841
2484,126062.67,127828.02652229213
2485,124963.54,125060.48889118916
2486,152981.05,148431.62630325442
2487,177478.02,189104.40549013298
2488,152721.03,145760.37242781676
2489,152768.33,149507.3660151115
2490,152827.39,156757.18269419746
2491,94260.04,101475.13063191442
2492,184909.83,195174.75583226045
2493,158464.81,130802.19820166436
2494,157876.27,152114.60466966813
2495,89546.18,76661.09175233074
2496,228040.19,247414.45461887014
2497,143879.39,143937.57024681498
2498,110153.58,112977.7046424565
2499,96394.805,94826.6875948864
2500,132661.62,128961.48102094687
2501,134433.94,130961.88552859439
2502,136722.89,142408.97289073162
2503,100854.375,94900.20520192363
2504,178844.55,179805.79379614527
2505,218972.4,217537.9722724999
2506,252856.12,244495.13666606235
2507,283320.72,288677.8987347232
2508,246006.47,247391.32452085163
2509,222748.61,209836.9399481047
2510,220310.77,218507.6149941985
2511,181403.23,173415.72144101028
2512,209019.53,210917.35078672305
2513,215637.39,212758.91276464553
2514,245145.75,251300.39361326207
2515,155342.52,149114.1020638955
2516,167313.44,170895.34551865078
2517,140824.6,141698.53867723185
2518,145136.14,148253.33386576196
2519,231157.89,230573.05701090622
2520,213581.25,203892.67836771935
2521,190689.83,185781.79357148957
2522,225459.11,220597.76961658229
2523,120472.95,113859.89171125538
2524,143544.2,145099.4422227624
2525,150174.27,150595.38511716665
2526,142141.92,135663.68798312248
2527,115444.14,113567.30645221345
2528,125246.5,132245.28508375995
2529,134967.12,132967.7165939702
2530,125776.87,121056.90524937988
2531,253262.67,262508.18687823747
2532,222756.48,227603.39737548024
2533,196296.9,192102.7627468621
2534,229740.97,207196.28921160733
2535,305408.3,271147.15350380825
2536,223588.78,239651.01764382303
2537,229689.6,239390.08005363354
2538,188919.22,193631.5712485742
2539,186644.33,181158.890645237
2540,181852.23,181374.2817901121
2541,181617.97,186029.51714398043
2542,162334.44,165103.56074510922
2543,128604.14,130178.71949487242
2544,126464.11,130053.68495967874
2545,137810.9,130999.33466259153
2546,132563.86,127918.7778739754
2547,145571.77,143379.89983438107
2548,150963.22,152790.77292509284
2549,157927.88,149717.62566339146
2550,220869.84,225995.02031427633
2551,144202.5,146482.23660655107
2552,124024.6,129598.9405509506
2553,83345.25,70929.94974447315
2554,97696.21,107987.78593380902
2555,125310.11,126990.23105609286
2556,104852.76,106632.01525356328
2557,112087.41,117735.3425569783
2558,152033.31,136097.0105886126
2559,134031.12,130874.65150834157
2560,145240.88,141797.63951598835
2561,139975.75,125630.19604271889
2562,129770.49,135573.2926165244
2563,153749.77,157929.84974481404
2564,187851.31,177829.42647751493
2565,144639.88,138961.00032136272
2566,159682.22,149395.66898742344
2567,126996.85,130617.46902420155
2568,202910.31,206185.64249946072
2569,204499.42,205614.67179466973
2570,120267.51,120014.03619040384
2571,171506.48,169801.09430727526
2572,162396.62,158823.72108784225
2573,214204.52,182290.34514213895
2574,278295.3,296689.8755228647
2575,131844.0,131261.4755481803
2576,120066.38,120755.84739500248
2577,159763.83,156416.18556864996
2578,86246.24,89478.27736459141
2579,77831.07,78163.59341587416
2580,118932.9,127739.8977043549
2581,133784.05,124225.4076057054
2582,125516.17,120234.22851030667
2583,275428.38,265444.746355551
2584,170786.5,138144.97280284337
2585,186409.84,180126.55391248697
2586,201922.17,210946.54220964422
2587,200655.97,201905.8989619417
2588,141994.61,147016.66719651112
2589,151131.23,151411.867070004
2590,218265.11,214721.67626397213
2591,227035.78,215240.1676175031
2592,216574.83,226368.09939829222
2593,254992.69,270722.58209311747
2594,167412.73,163488.47081513124
2595,195151.83,210215.13936674912
2596,319078.1,306254.7151376297
2597,183130.34,191354.64640072786
2598,273062.7,296132.0072665568
2599,322646.06,305889.39625791024
2600,200995.2,125121.01779118691
2601,145590.05,153025.07860308542
2602,79156.03,81985.43705996712
2603,94503.34,87816.80312392779
2604,86563.47,84605.91456133961
2605,76175.4,81540.76260630229
2606,150859.03,156177.5697336329
2607,185335.83,183649.61281298444
2608,208867.67,203804.25591383694
2609,172500.69,171683.74792312528
2610,114029.16,118975.25547755176
2611,137232.31,121599.09305218181
2612,152605.42,149003.8819132897
2613,134560.55,132037.53730376146
2614,128228.31,133314.06966106678
2615,155719.39,158027.1764534301
2616,148044.08,146957.24340450572
2617,180847.25,190624.9046963755
2618,208467.44,195970.9744940619
2619,190544.55,179633.00582989244
2620,188067.75,189302.30786615892
2621,184249.4,186323.68029315266
2622,191134.95,184629.22926750637
2623,247440.17,231830.68776865516
2624,300744.44,270614.5154687089
2625,276339.25,301731.94725894893
2626,176597.16,177057.78327725647
2627,164773.25,172724.6436288441
2628,420553.06,463421.7185118445
2629,521589.16,442414.68997866503
2630,369257.1,363403.788285509
2631,461571.66,389219.1310045313
2632,406601.2,469860.80423493625
2633,315436.38,313257.2593089076
2634,381203.6,390099.461977347
2635,156320.66,156951.3812966442
2636,189557.0,180702.7191749386
2637,183146.05,187348.7908951696
2638,241690.31,250571.3792439566
2639,182519.86,188208.4483645176
2640,161922.8,158844.37410165448
2641,107786.09,111717.0700610248
2642,196801.86,204677.16032860603
2643,105440.33,98376.00998108392
2644,128387.64,127446.28242782426
2645,99962.195,99013.42205777385
2646,94647.95,86105.5435427549
2647,101567.59,91803.98038631112
2648,148233.98,146940.92995462564
2649,146366.5,146673.05254846485
2650,142401.34,138780.31129440316
2651,148428.25,150197.32479382612
2652,446015.38,422145.68064109306
2653,237259.83,226785.000248862
2654,254196.94,222141.27402979543
2655,372165.12,382056.0533347952
2656,324394.12,357921.2054261553
2657,315666.34,339124.84937538113
2658,295227.3,288479.4022014876
2659,311482.5,330673.35644014465
2660,370325.8,342021.9869861207
2661,322768.3,312414.10219734034
2662,328477.22,373322.33932347334
2663,274042.2,252184.7544270786
2664,273295.4,279438.62611570896
2665,322467.7,288562.858113858
2666,282452.78,286934.8788901754
2667,157914.1,159055.41826561114
2668,169862.67,176293.24565974728
2669,175132.77,176560.30311885994
2670,275606.9,263284.58818187314
2671,176802.48,188133.07331700966
2672,181555.12,183260.7023866833
2673,210632.53,215430.72993370073
2674,209211.86,205815.26349647975
2675,170782.25,166683.21809838258
2676,186302.61,187705.7233439603
2677,197616.7,201580.67296107038
2678,260565.66,260101.45324494765
2679,283732.53,257945.18831192446
2680,288914.47,280280.1760025396
2681,436628.53,414905.31461011164
2682,307336.47,335746.9069118169
2683,545401.1,493086.91614408366
2684,308232.06,293675.8748890436
2685,333099.25,348161.6231563573
2686,247367.83,242420.45244862532
2687,295093.66,311442.03015596827
2688,211318.62,219809.58958478947
2689,203544.88,207984.60173965865
2690,371046.62,403424.027116241
2691,189304.31,190507.32682031952
2692,127387.92,130794.6877497484
2693,181422.55,192142.94220195815
2694,117082.32,127809.0089701298
2695,185782.7,183535.8730656269
2696,182231.2,183276.90745123583
2697,187377.39,201157.217226295
2698,189108.64,209818.9944836808
2699,171529.7,164637.0221531878
2700,168792.69,164926.84828536338
2701,147612.98,156769.69095726375
2702,114647.805,123303.93164065671
2703,134648.95,134612.91521691432
2704,143339.84,143908.83161653372
2705,124104.07,123133.77141463122
2706,119216.23,126682.68077728132
2707,127342.37,126331.11428406001
2708,132534.14,138669.61261815662
2709,112692.1,104752.91464682933
2710,126792.44,124518.43848648161
2711,296349.16,276440.2783243067
2712,375546.66,387929.50621047086
2713,170036.2,169451.66109899106
2714,146345.84,149444.53178232617
2715,167712.7,167374.1333811421
2716,148640.19,146082.97256614707
2717,184607.12,160177.06199525992
2718,215360.25,193617.46575313635
2719,157295.27,153523.68846843042
2720,170951.8,169380.0824396346
2721,138354.81,144327.54529402108
2722,158725.61,157690.05285391555
2723,148559.52,151303.88198850348
2724,128050.53,133260.05632468418
2725,134589.12,128457.19780745431
2726,145041.23,147276.20596823108
2727,172375.83,172856.50078362547
2728,167393.53,169382.4162860195
2729,160850.02,153694.68371202773
2730,142070.62,139197.3996137139
2731,126967.23,126590.99008649142
2732,123231.41,130458.90899741043
2733,156688.97,155157.09337100098
2734,131061.805,132020.31084260845
2735,134860.28,132374.1604299828
2736,154683.92,147194.2937132714
2737,121501.555,119442.44094492584
2738,127212.625,128193.88269916274
2739,159940.92,162230.7322999259
2740,142020.86,147222.35948663222
2741,148521.27,153367.27485039562
2742,150804.38,156086.20325703788
2743,149115.08,141312.85076609152
2744,155623.02,160254.69463444749
2745,135339.02,138684.29166243822
2746,132880.98,134918.36354612408
2747,158691.97,142097.59684459795
2748,122931.74,126508.03286996188
2749,129636.36,132826.45634822917
2750,134516.42,135683.89137572914
2751,137088.7,128790.33138694146
2752,211737.11,262112.34374727638
2753,146277.08,133615.11821042394
2754,231261.25,234894.12405330213
2755,129113.234,130833.08837305497
2756,102242.836,99924.36447785742
2757,78005.67,73629.5012462792
2758,88577.93,85031.18416193848
2759,161016.25,162492.41244234893
2760,138251.55,133696.37069407024
2761,146436.12,146028.90962494814
2762,144478.9,157387.57021753286
2763,188286.6,190781.55838857422
2764,163870.61,155539.19177096375
2765,262175.72,293670.8135297304
2766,137546.69,130211.51585919781
2767,97646.17,90383.15857340538
2768,125624.375,118709.93281647595
2769,135639.92,136962.5502486592
2770,142267.64,138107.57914088052
2771,114872.414,117777.09218281713
2772,118063.47,115550.83300236908
2773,169774.6,158354.61390433178
2774,137935.39,136737.40839638424
2775,119979.76,113361.10988230494
2776,130799.15,141177.79688109044
2777,142425.42,154910.51320603644
2778,107067.7,105377.60657719856
2779,141319.39,129552.50887540386
2780,101406.35,103257.0660642732
2781,102363.77,98739.3694548659
2782,99564.44,97482.73177171565
2783,110664.45,107735.54506120355
2784,128337.74,130292.93153322532
2785,146839.28,141676.67619842687
2786,76763.42,74435.3986407943
2787,116698.17,125488.99955627703
2788,81738.2,80190.96119124543
2789,186210.56,177794.83820678855
2790,95615.7,87313.01712280523
2791,112732.7,121712.34739027036
2792,66107.68,69461.31502159293
2793,169671.25,174477.57356082217
2794,100553.28,104051.56806150002
2795,117387.32,119475.16606365766
2796,103152.695,107508.55970987865
2797,198287.1,196030.77747340684
2798,116874.07,120135.86688593803
2799,121437.34,121234.9808736582
2800,74291.74,78203.36490137887
2801,115695.55,114239.59151473003
2802,130111.73,129246.65459713324
2803,151339.58,156409.94543953624
2804,141413.12,148378.31076491188
2805,103892.53,98117.18428848402
2806,86273.086,81907.82906962054
2807,158585.81,148815.64689791415
2808,152051.12,154759.54712327608
2809,132858.48,134822.84618371545
2810,133468.62,130037.97846771243
2811,151994.72,150526.52164868457
2812,151556.05,153881.79485260064
2813,148248.72,135200.79455302365
2814,148937.4,143880.6657756938
2815,102220.09,96814.80021873717
2816,238977.12,245976.7357774409
2817,154186.95,147471.98156097633
2818,134351.23,134474.91880440945
2819,179425.58,168724.92592875243
2820,137097.69,135012.89610552022
2821,108424.81,114637.15788828762
2822,198615.92,209613.85456470316
2823,272736.12,273664.913029712
2824,180801.66,172938.61131500202
2825,163082.1,157521.01333467837
2826,126041.02,130230.32023479344
2827,137227.23,134529.3615134586
2828,227962.28,184843.9849246907
2829,191174.67,181976.57187097552
2830,226350.34,204106.99018560973
2831,181833.55,185117.0272443572
2832,239327.06,224277.93134178838
2833,301942.4,281740.5691811425
2834,210940.53,213263.3676981868
2835,218431.2,220915.25296784
2836,186872.58,190195.07300290748
2837,153044.1,144703.19052283495
2838,140268.12,142527.33782637308
2839,182034.81,182731.93071585568
2840,198334.83,193281.58565890556
2841,204048.02,204579.6377558043
2842,223581.47,225971.20686684753
2843,157295.08,160241.5015451924
2844,160398.06,159958.41107224536
2845,116672.836,118239.41415226496
2846,211441.42,214912.70538322954
2847,203311.83,203986.75980505112
2848,223063.77,219697.58159321087
2849,202080.89,201528.46420749518
2850,308518.25,265542.74284147064
2851,234914.77,228356.53960213083
2852,231433.61,218314.96150126244
2853,231743.89,236584.1699722285
2854,140870.42,137741.86456726748
2855,205447.89,203784.3326844698
2856,200672.56,197965.10015333307
2857,184612.52,192144.96799037204
2858,193716.19,198152.92415566847
2859,126968.37,132200.89871568355
2860,129579.766,122299.1450180559
2861,127200.25,128530.44132656482
2862,189754.72,179808.31103766075
2863,122404.59,125610.21017773225
2864,250152.06,239320.00546598097
2865,138431.36,138010.1900384013
2866,132231.23,131012.5954761711
2867,95016.836,94658.60101527841
2868,116972.87,105958.544638688
2869,106523.125,110821.09755961725
2870,131112.39,128450.501359866
2871,79048.59,93478.69724716069
2872,64038.805,59580.6811835352
2873,102884.64,97857.48767631712
2874,132649.7,144325.99867420678
2875,115983.65,116401.01312497589
2876,155154.11,155326.53012847516
2877,147385.08,152682.1784851504
2878,163921.05,161240.61344935617
2879,135622.27,125703.83078840148
2880,95319.12,96895.0242663043
2881,157773.5,158678.78328746368
2882,172188.67,165618.0446018385
2883,192183.38,182358.834207057
2884,196984.64,189666.29277014063
2885,186777.5,198825.5597004958
2886,211041.52,214644.73456601758
2887,101851.85,97218.71763188313
2888,126272.5,135144.1815380476
2889,61388.43,54348.13297874616
2890,91116.555,92565.69997095653
2891,139906.55,136932.73988640084
2892,64024.137,67461.16680608172
2893,92883.04,104599.70403262391
2894,62578.31,65220.61853412226
2895,312580.22,301253.59855114284
2896,287140.22,285876.7395444882
2897,212751.17,222888.75928162888
2898,152458.31,149376.59451208042
2899,211757.17,201181.18875848677
2900,157931.47,149475.305383488
2901,211556.03,229557.14335071243
2902,189406.4,198728.69687707754
2903,332870.1,338952.3867245067
2904,323459.2,331095.9473087421
2905,103146.055,95926.93168918489
2906,194237.1,201924.67126922455
2907,115360.125,112981.60260227945
2908,131488.83,132464.15927376717
2909,159940.78,143282.57700761003
2910,78865.695,78855.4673590375
2911,76289.734,78595.17393296507
2912,144468.69,155233.58783161963
2913,88182.1,90058.04775768664
2914,73292.62,73299.93977192046
2915,79046.07,81460.47926459752
2916,82537.43,85090.72175525535
2917,158882.66,154143.87190749106
2918,116161.65,123226.0836029777
2919,216301.4,225722.56735339982
